Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,setosa_reg_prob,versicolor_reg_prob,virginica_reg_prob,pred_ID_frw_prob,setosa_frw_prob,versicolor_frw_prob,virginica_frw_prob,true,ID,train_count_setosa,train_count_versicolor,train_count_virginica,test_count_setosa,test_count_versicolor,test_count_virginica,md,ms,complexity,tree_count
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,versicolor,21,0.02,0.95,0.03,21,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,versicolor,23,0.02,0.96,0.02,23,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,virginica,24,0.02,0.89,0.09,24,0,0.99,0.01,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,25,0,0.9,0.1,25,0,0.99,0.01,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,26,0,0.11,0.89,26,0,0.02,0.98,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,versicolor,30,0,0.98,0.02,30,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,versicolor,31,0,0.99,0.01,31,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,versicolor,32,0.02,0.96,0.02,32,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,33,0,0.91,0.09,33,0,0.86,0.14,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,34,0,0.99,0.01,34,0,0.99,0.01,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,36,0,1,0,36,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,versicolor,37,0.02,0.95,0.03,37,0,1,0,versicolor,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,virginica,41,0,0.05,0.95,41,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,42,0,0.11,0.89,42,0,0.02,0.98,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
versicolor,versicolor,43,0,0.42,0.58,43,0,0.47,0.53,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:35:27,31,32,37,19,18,13,5,10,0.01,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,setosa,8,0.996,0.004,0,8,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,setosa,14,0.996,0.004,0,14,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,setosa,16,0.996,0.004,0,16,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,20,1,0,0,20,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,21,1,0,0,21,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,22,1,0,0,22,1,0,0,setosa,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,virginica,25,0.004,0.982,0.014,25,0,0.986,0.014,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,versicolor,26,0.004,0.996,0,26,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,29,0,0.086,0.914,29,0,0.004,0.996,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,30,0,0.09,0.91,30,0,0.004,0.996,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,virginica,35,0,0.004,0.996,35,0,0,1,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,36,0,0,1,36,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,37,0,0,1,37,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,virginica,38,0,0.004,0.996,38,0,0,1,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,39,0,0,1,39,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,40,0,0.002,0.998,40,0,0.004,0.996,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,virginica,41,0,0.004,0.996,41,0,0,1,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,43,0,0,1,43,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,44,0,0,1,44,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,45,0,0,1,45,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,46,0,0,1,46,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,versicolor,47,0,0,1,47,0,0.002,0.998,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
versicolor,versicolor,49,0,0.004,0.996,49,0,0.004,0.996,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:36:41,28,38,34,22,12,16,5,10,0.01,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,16,0,0,1,16,0,0,1,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,22,0,0,1,22,0,0,1,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,24,0,0.31,0.69,24,0,0.21,0.79,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,25,0,0,1,25,0,0,1,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,27,0,0,1,27,0,0,1,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
versicolor,versicolor,38,0,1,0,38,0,1,0,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:36:56,35,30,35,15,20,15,5,10,0.05,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,16,0,1,0,16,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,22,0,0.566,0.434,22,0,0.64,0.36,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,24,0,0.71,0.29,24,0,0.734,0.266,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,virginica,33,0,0.002,0.998,33,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,34,0,1,0,34,0,1,0,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,36,0,0.012,0.988,36,0,0.006,0.994,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,38,0,0.058,0.942,38,0,0.04,0.96,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,40,0,0.51,0.49,40,0,0.602,0.398,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,42,0,0.518,0.482,42,0,0.606,0.394,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,45,0,0.008,0.992,45,0,0.004,0.996,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,46,0,0.012,0.988,46,0,0.006,0.994,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
versicolor,versicolor,50,0,0.014,0.986,50,0,0.006,0.994,virginica,2019-10-03 01:38:08,35,34,31,15,16,19,5,10,0.05,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
versicolor,versicolor,14,0,1,0,14,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
versicolor,versicolor,15,0,1,0,15,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
versicolor,versicolor,16,0,1,0,16,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
virginica,versicolor,17,0,0.65,0.35,17,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:38:22,37,35,28,13,15,22,5,10,0.1,100
